TRANSACTION_DATE,ACTIVE_WALLETS
2019-11-05 00:00:00.000,213887
2019-11-06 00:00:00.000,192810
2019-11-07 00:00:00.000,262295
2019-11-08 00:00:00.000,195101
2019-11-09 00:00:00.000,162484
2019-11-10 00:00:00.000,179499
2019-11-11 00:00:00.000,198336
2019-11-12 00:00:00.000,210446
2019-11-13 00:00:00.000,205406
2019-11-14 00:00:00.000,188632
2019-11-15 00:00:00.000,185208
2019-11-16 00:00:00.000,163744
2019-11-17 00:00:00.000,176165
2019-11-18 00:00:00.000,193430
2019-11-19 00:00:00.000,191246
2019-11-20 00:00:00.000,186016
2019-11-21 00:00:00.000,208751
2019-11-22 00:00:00.000,224858
2019-11-23 00:00:00.000,168631
2019-11-24 00:00:00.000,150051
2019-11-25 00:00:00.000,195132
2019-11-26 00:00:00.000,176482
2019-11-27 00:00:00.000,170223
2019-11-28 00:00:00.000,167286
2019-11-29 00:00:00.000,191344
2019-11-30 00:00:00.000,153692
2019-12-01 00:00:00.000,164093
2019-12-02 00:00:00.000,204017
2019-12-03 00:00:00.000,175801
2019-12-04 00:00:00.000,179245
2019-12-05 00:00:00.000,177473
2019-12-06 00:00:00.000,168342
2019-12-07 00:00:00.000,138149
2019-12-08 00:00:00.000,123630
2019-12-09 00:00:00.000,192068
2019-12-10 00:00:00.000,176414
2019-12-11 00:00:00.000,177927
2019-12-12 00:00:00.000,171009
2019-12-13 00:00:00.000,173147
2019-12-14 00:00:00.000,145678
2019-12-15 00:00:00.000,148482
2019-12-16 00:00:00.000,179113
2019-12-17 00:00:00.000,168330
2019-12-18 00:00:00.000,178477
2019-12-19 00:00:00.000,174866
2019-12-20 00:00:00.000,169374
2019-12-21 00:00:00.000,155949
2019-12-22 00:00:00.000,142762
2019-12-23 00:00:00.000,174172
2019-12-24 00:00:00.000,158618
2019-12-25 00:00:00.000,150180
2019-12-26 00:00:00.000,165014
2019-12-27 00:00:00.000,158783
2019-12-28 00:00:00.000,144211
2019-12-29 00:00:00.000,133653
2019-12-30 00:00:00.000,173038
2019-12-31 00:00:00.000,149115
2020-01-01 00:00:00.000,120800
2020-01-02 00:00:00.000,132759
2020-01-03 00:00:00.000,159108
2020-01-04 00:00:00.000,151384
2020-01-05 00:00:00.000,141685
2020-01-06 00:00:00.000,170414
2020-01-07 00:00:00.000,172025
2020-01-08 00:00:00.000,184033
2020-01-09 00:00:00.000,178762
2020-01-10 00:00:00.000,164967
2020-01-11 00:00:00.000,151331
2020-01-12 00:00:00.000,137865
2020-01-13 00:00:00.000,154895
2020-01-14 00:00:00.000,192520
2020-01-15 00:00:00.000,197870
2020-01-16 00:00:00.000,211851
2020-01-17 00:00:00.000,185011
2020-01-18 00:00:00.000,178740
2020-01-19 00:00:00.000,173161
2020-01-20 00:00:00.000,169304
2020-01-21 00:00:00.000,166540
2020-01-22 00:00:00.000,150300
2020-01-23 00:00:00.000,173071
2020-01-24 00:00:00.000,132113
2020-01-25 00:00:00.000,112371
2020-01-26 00:00:00.000,112813
2020-01-27 00:00:00.000,134587
2020-01-28 00:00:00.000,145094
2020-01-29 00:00:00.000,149797
2020-01-30 00:00:00.000,148644
2020-01-31 00:00:00.000,151734
2020-02-01 00:00:00.000,143545
2020-02-02 00:00:00.000,142156
2020-02-03 00:00:00.000,185103
2020-02-04 00:00:00.000,152489
2020-02-05 00:00:00.000,180118
2020-02-06 00:00:00.000,177869
2020-02-07 00:00:00.000,184777
2020-02-08 00:00:00.000,196014
2020-02-09 00:00:00.000,198719
2020-02-10 00:00:00.000,190468
2020-02-11 00:00:00.000,209134
2020-02-12 00:00:00.000,249699
2020-02-13 00:00:00.000,233139
2020-02-14 00:00:00.000,213564
2020-02-15 00:00:00.000,204520
2020-02-16 00:00:00.000,192740
2020-02-17 00:00:00.000,205602
2020-02-18 00:00:00.000,213796
2020-02-19 00:00:00.000,199046
2020-02-20 00:00:00.000,195197
2020-02-21 00:00:00.000,206108
2020-02-22 00:00:00.000,199922
2020-02-23 00:00:00.000,210821
2020-02-24 00:00:00.000,214494
2020-02-25 00:00:00.000,182899
2020-02-26 00:00:00.000,193798
2020-02-27 00:00:00.000,206116
2020-02-28 00:00:00.000,200293
2020-02-29 00:00:00.000,180305
2020-03-01 00:00:00.000,163288
2020-03-02 00:00:00.000,207192
2020-03-03 00:00:00.000,177265
2020-03-04 00:00:00.000,190460
2020-03-05 00:00:00.000,212670
2020-03-06 00:00:00.000,190576
2020-03-07 00:00:00.000,175323
2020-03-08 00:00:00.000,170722
2020-03-09 00:00:00.000,206026
2020-03-10 00:00:00.000,193647
2020-03-11 00:00:00.000,190732
2020-03-12 00:00:00.000,180472
2020-03-13 00:00:00.000,214249
2020-03-14 00:00:00.000,189284
2020-03-15 00:00:00.000,177574
2020-03-16 00:00:00.000,209660
2020-03-17 00:00:00.000,211369
2020-03-18 00:00:00.000,239433
2020-03-19 00:00:00.000,290378
2020-03-20 00:00:00.000,258002
2020-03-21 00:00:00.000,335649
2020-03-22 00:00:00.000,246132
2020-03-23 00:00:00.000,261426
2020-03-24 00:00:00.000,254587
2020-03-25 00:00:00.000,230143
2020-03-26 00:00:00.000,242269
2020-03-27 00:00:00.000,244190
2020-03-28 00:00:00.000,192108
2020-03-29 00:00:00.000,176214
2020-03-30 00:00:00.000,204566
2020-03-31 00:00:00.000,199314
2020-04-01 00:00:00.000,197467
2020-04-02 00:00:00.000,207121
2020-04-03 00:00:00.000,208086
2020-04-04 00:00:00.000,178309
2020-04-05 00:00:00.000,170982
2020-04-06 00:00:00.000,207192
2020-04-07 00:00:00.000,215789
2020-04-08 00:00:00.000,285308
2020-04-09 00:00:00.000,214722
2020-04-10 00:00:00.000,215060
2020-04-11 00:00:00.000,196325
2020-04-12 00:00:00.000,210438
2020-04-13 00:00:00.000,234276
2020-04-14 00:00:00.000,269909
2020-04-15 00:00:00.000,244706
2020-04-16 00:00:00.000,226735
2020-04-17 00:00:00.000,245278
2020-04-18 00:00:00.000,251548
2020-04-19 00:00:00.000,238659
2020-04-20 00:00:00.000,255738
2020-04-21 00:00:00.000,239659
2020-04-22 00:00:00.000,227916
2020-04-23 00:00:00.000,252624
2020-04-24 00:00:00.000,258305
2020-04-25 00:00:00.000,235969
2020-04-26 00:00:00.000,232290
2020-04-27 00:00:00.000,250698
2020-04-28 00:00:00.000,249792
2020-04-29 00:00:00.000,260975
2020-04-30 00:00:00.000,263369
2020-05-01 00:00:00.000,254710
2020-05-02 00:00:00.000,253349
2020-05-03 00:00:00.000,265816
2020-05-04 00:00:00.000,234910
2020-05-05 00:00:00.000,233618
2020-05-06 00:00:00.000,250909
2020-05-07 00:00:00.000,249644
2020-05-08 00:00:00.000,256554
2020-05-09 00:00:00.000,271785
2020-05-10 00:00:00.000,254122
2020-05-11 00:00:00.000,258441
2020-05-12 00:00:00.000,243260
2020-05-13 00:00:00.000,220631
2020-05-14 00:00:00.000,222109
2020-05-15 00:00:00.000,245197
2020-05-16 00:00:00.000,240607
2020-05-17 00:00:00.000,226148
2020-05-18 00:00:00.000,241295
2020-05-19 00:00:00.000,246974
2020-05-20 00:00:00.000,241016
2020-05-21 00:00:00.000,243002
2020-05-22 00:00:00.000,252052
2020-05-23 00:00:00.000,260195
2020-05-24 00:00:00.000,230088
2020-05-25 00:00:00.000,237633
2020-05-26 00:00:00.000,253233
2020-05-27 00:00:00.000,258164
2020-05-28 00:00:00.000,266121
2020-05-29 00:00:00.000,301198
2020-05-30 00:00:00.000,276264
2020-05-31 00:00:00.000,261396
2020-06-01 00:00:00.000,279538
2020-06-02 00:00:00.000,309139
2020-06-03 00:00:00.000,278889
2020-06-04 00:00:00.000,290415
2020-06-05 00:00:00.000,270224
2020-06-06 00:00:00.000,249857
2020-06-07 00:00:00.000,232332
2020-06-08 00:00:00.000,273348
2020-06-09 00:00:00.000,295266
2020-06-10 00:00:00.000,279808
2020-06-11 00:00:00.000,279726
2020-06-12 00:00:00.000,300376
2020-06-13 00:00:00.000,284079
2020-06-14 00:00:00.000,260313
2020-06-15 00:00:00.000,280260
2020-06-16 00:00:00.000,287881
2020-06-17 00:00:00.000,279541
2020-06-18 00:00:00.000,311746
2020-06-19 00:00:00.000,297482
2020-06-20 00:00:00.000,307243
2020-06-21 00:00:00.000,292243
2020-06-22 00:00:00.000,314593
2020-06-23 00:00:00.000,328003
2020-06-24 00:00:00.000,312928
2020-06-25 00:00:00.000,307650
2020-06-26 00:00:00.000,313905
2020-06-27 00:00:00.000,312093
2020-06-28 00:00:00.000,322942
2020-06-29 00:00:00.000,376113
2020-06-30 00:00:00.000,344093
2020-07-01 00:00:00.000,334136
2020-07-02 00:00:00.000,333132
2020-07-03 00:00:00.000,316404
2020-07-04 00:00:00.000,317533
2020-07-05 00:00:00.000,277192
2020-07-06 00:00:00.000,306268
2020-07-07 00:00:00.000,331518
2020-07-08 00:00:00.000,325527
2020-07-09 00:00:00.000,325893
2020-07-10 00:00:00.000,312062
2020-07-11 00:00:00.000,318183
2020-07-12 00:00:00.000,300871
2020-07-13 00:00:00.000,338161
2020-07-14 00:00:00.000,330511
2020-07-15 00:00:00.000,354445
2020-07-16 00:00:00.000,315072
2020-07-17 00:00:00.000,311738
2020-07-18 00:00:00.000,289816
2020-07-19 00:00:00.000,305043
2020-07-20 00:00:00.000,330608
2020-07-21 00:00:00.000,293614
2020-07-22 00:00:00.000,313168
2020-07-23 00:00:00.000,322622
2020-07-24 00:00:00.000,306148
2020-07-25 00:00:00.000,326356
2020-07-26 00:00:00.000,325678
2020-07-27 00:00:00.000,348368
2020-07-28 00:00:00.000,386697
2020-07-29 00:00:00.000,322424
2020-07-30 00:00:00.000,333312
2020-07-31 00:00:00.000,335387
2020-08-01 00:00:00.000,354225
2020-08-02 00:00:00.000,334919
2020-08-03 00:00:00.000,350373
2020-08-04 00:00:00.000,362772
2020-08-05 00:00:00.000,365210
2020-08-06 00:00:00.000,374717
2020-08-07 00:00:00.000,349115
2020-08-08 00:00:00.000,335522
2020-08-09 00:00:00.000,310609
2020-08-10 00:00:00.000,313371
2020-08-11 00:00:00.000,303648
2020-08-12 00:00:00.000,237351
2020-08-13 00:00:00.000,271594
2020-08-14 00:00:00.000,286374
2020-08-15 00:00:00.000,309344
2020-08-16 00:00:00.000,308836
2020-08-17 00:00:00.000,301088
2020-08-18 00:00:00.000,292320
2020-08-19 00:00:00.000,305283
2020-08-20 00:00:00.000,302487
2020-08-21 00:00:00.000,324533
2020-08-22 00:00:00.000,291921
2020-08-23 00:00:00.000,312381
2020-08-24 00:00:00.000,309830
2020-08-25 00:00:00.000,296718
2020-08-26 00:00:00.000,308780
2020-08-27 00:00:00.000,306325
2020-08-28 00:00:00.000,283596
2020-08-29 00:00:00.000,262234
2020-08-30 00:00:00.000,225732
2020-08-31 00:00:00.000,268226
2020-09-01 00:00:00.000,250679
2020-09-02 00:00:00.000,236684
2020-09-03 00:00:00.000,243822
2020-09-04 00:00:00.000,292542
2020-09-05 00:00:00.000,223132
2020-09-06 00:00:00.000,260773
2020-09-07 00:00:00.000,268721
2020-09-08 00:00:00.000,259668
2020-09-09 00:00:00.000,238600
2020-09-10 00:00:00.000,229587
2020-09-11 00:00:00.000,228031
2020-09-12 00:00:00.000,231320
2020-09-13 00:00:00.000,217490
2020-09-14 00:00:00.000,229825
2020-09-15 00:00:00.000,254827
2020-09-16 00:00:00.000,234104
2020-09-17 00:00:00.000,338338
2020-09-18 00:00:00.000,323544
2020-09-19 00:00:00.000,293229
2020-09-20 00:00:00.000,322848
2020-09-21 00:00:00.000,312982
2020-09-22 00:00:00.000,282589
2020-09-23 00:00:00.000,292891
2020-09-24 00:00:00.000,309779
2020-09-25 00:00:00.000,278777
2020-09-26 00:00:00.000,281907
2020-09-27 00:00:00.000,275333
2020-09-28 00:00:00.000,284016
2020-09-29 00:00:00.000,285842
2020-09-30 00:00:00.000,285373
2020-10-01 00:00:00.000,278916
2020-10-02 00:00:00.000,272122
2020-10-03 00:00:00.000,255400
2020-10-04 00:00:00.000,269446
2020-10-05 00:00:00.000,249824
2020-10-06 00:00:00.000,266316
2020-10-07 00:00:00.000,275717
2020-10-08 00:00:00.000,271201
2020-10-09 00:00:00.000,293328
2020-10-10 00:00:00.000,291859
2020-10-11 00:00:00.000,283154
2020-10-12 00:00:00.000,291433
2020-10-13 00:00:00.000,324415
2020-10-14 00:00:00.000,312889
2020-10-15 00:00:00.000,443736
2020-10-16 00:00:00.000,400743
2020-10-17 00:00:00.000,352890
2020-10-18 00:00:00.000,295391
2020-10-19 00:00:00.000,317257
2020-10-20 00:00:00.000,307184
2020-10-21 00:00:00.000,333076
2020-10-22 00:00:00.000,365304
2020-10-23 00:00:00.000,345644
2020-10-24 00:00:00.000,317358
2020-10-25 00:00:00.000,274884
2020-10-26 00:00:00.000,299625
2020-10-27 00:00:00.000,302113
2020-10-28 00:00:00.000,323997
2020-10-29 00:00:00.000,292771
2020-10-30 00:00:00.000,308525
2020-10-31 00:00:00.000,329290
2020-11-01 00:00:00.000,305295
2020-11-02 00:00:00.000,329045
2020-11-03 00:00:00.000,324965
2020-11-04 00:00:00.000,382731
2020-11-05 00:00:00.000,337553
2020-11-06 00:00:00.000,366809
2020-11-07 00:00:00.000,350141
2020-11-08 00:00:00.000,318515
2020-11-09 00:00:00.000,349673
2020-11-10 00:00:00.000,332948
2020-11-11 00:00:00.000,340645
2020-11-12 00:00:00.000,323057
2020-11-13 00:00:00.000,336403
2020-11-14 00:00:00.000,344972
2020-11-15 00:00:00.000,309344
2020-11-16 00:00:00.000,331868
2020-11-17 00:00:00.000,343059
2020-11-18 00:00:00.000,321652
2020-11-19 00:00:00.000,326702
2020-11-20 00:00:00.000,349096
2020-11-21 00:00:00.000,366912
2020-11-22 00:00:00.000,358453
2020-11-23 00:00:00.000,365564
2020-11-24 00:00:00.000,352432
2020-11-25 00:00:00.000,377014
2020-11-26 00:00:00.000,321988
2020-11-27 00:00:00.000,362532
2020-11-28 00:00:00.000,329342
2020-11-29 00:00:00.000,360847
2020-11-30 00:00:00.000,335798
2020-12-01 00:00:00.000,339480
2020-12-02 00:00:00.000,313711
2020-12-03 00:00:00.000,319946
2020-12-04 00:00:00.000,322994
2020-12-05 00:00:00.000,317805
2020-12-06 00:00:00.000,299357
2020-12-07 00:00:00.000,311124
2020-12-08 00:00:00.000,316505
2020-12-09 00:00:00.000,313868
2020-12-10 00:00:00.000,297104
2020-12-11 00:00:00.000,316042
2020-12-12 00:00:00.000,337913
2020-12-13 00:00:00.000,350794
2020-12-14 00:00:00.000,367350
2020-12-15 00:00:00.000,348963
2020-12-16 00:00:00.000,385257
2020-12-17 00:00:00.000,420112
2020-12-18 00:00:00.000,380578
2020-12-19 00:00:00.000,388729
2020-12-20 00:00:00.000,317061
2020-12-21 00:00:00.000,312020
2020-12-22 00:00:00.000,314409
2020-12-23 00:00:00.000,356643
2020-12-24 00:00:00.000,324830
2020-12-25 00:00:00.000,315481
2020-12-26 00:00:00.000,320366
2020-12-27 00:00:00.000,329147
2020-12-28 00:00:00.000,351648
2020-12-29 00:00:00.000,344748
2020-12-30 00:00:00.000,344762
2020-12-31 00:00:00.000,326830
2021-01-01 00:00:00.000,352107
2021-01-02 00:00:00.000,317245
2021-01-03 00:00:00.000,357222
2021-01-04 00:00:00.000,360672
2021-01-05 00:00:00.000,371774
2021-01-06 00:00:00.000,393455
2021-01-07 00:00:00.000,419251
2021-01-08 00:00:00.000,391050
2021-01-09 00:00:00.000,410867
2021-01-10 00:00:00.000,397724
2021-01-11 00:00:00.000,377159
2021-01-12 00:00:00.000,348415
2021-01-13 00:00:00.000,346712
2021-01-14 00:00:00.000,368172
2021-01-15 00:00:00.000,390607
2021-01-16 00:00:00.000,381277
2021-01-17 00:00:00.000,355768
2021-01-18 00:00:00.000,369631
2021-01-19 00:00:00.000,380634
2021-01-20 00:00:00.000,373509
2021-01-21 00:00:00.000,334249
2021-01-22 00:00:00.000,332264
2021-01-23 00:00:00.000,348205
2021-01-24 00:00:00.000,335596
2021-01-25 00:00:00.000,340177
2021-01-26 00:00:00.000,360551
2021-01-27 00:00:00.000,314123
2021-01-28 00:00:00.000,351253
2021-01-29 00:00:00.000,384991
2021-01-30 00:00:00.000,371965
2021-01-31 00:00:00.000,351956
2021-02-01 00:00:00.000,360926
2021-02-02 00:00:00.000,371012
2021-02-03 00:00:00.000,390837
2021-02-04 00:00:00.000,374019
2021-02-05 00:00:00.000,360153
2021-02-06 00:00:00.000,354207
2021-02-07 00:00:00.000,356321
2021-02-08 00:00:00.000,368468
2021-02-09 00:00:00.000,372933
2021-02-10 00:00:00.000,369910
2021-02-11 00:00:00.000,380682
2021-02-12 00:00:00.000,375339
2021-02-13 00:00:00.000,356704
2021-02-14 00:00:00.000,344550
2021-02-15 00:00:00.000,330822
2021-02-16 00:00:00.000,363225
2021-02-17 00:00:00.000,368574
2021-02-18 00:00:00.000,370825
2021-02-19 00:00:00.000,393596
2021-02-20 00:00:00.000,391524
2021-02-21 00:00:00.000,371487
2021-02-22 00:00:00.000,352579
2021-02-23 00:00:00.000,333985
2021-02-24 00:00:00.000,364483
2021-02-25 00:00:00.000,356207
2021-02-26 00:00:00.000,370378
2021-02-27 00:00:00.000,363566
2021-02-28 00:00:00.000,349073
2021-03-01 00:00:00.000,367318
2021-03-02 00:00:00.000,384309
2021-03-03 00:00:00.000,354037
2021-03-04 00:00:00.000,366460
2021-03-05 00:00:00.000,329035
2021-03-06 00:00:00.000,342708
2021-03-07 00:00:00.000,319575
2021-03-08 00:00:00.000,348500
2021-03-09 00:00:00.000,378314
2021-03-10 00:00:00.000,388566
2021-03-11 00:00:00.000,383562
2021-03-12 00:00:00.000,390889
2021-03-13 00:00:00.000,377078
2021-03-14 00:00:00.000,383260
2021-03-15 00:00:00.000,380958
2021-03-16 00:00:00.000,376199
2021-03-17 00:00:00.000,363059
2021-03-18 00:00:00.000,363684
2021-03-19 00:00:00.000,381566
2021-03-20 00:00:00.000,371383
2021-03-21 00:00:00.000,348455
2021-03-22 00:00:00.000,358970
2021-03-23 00:00:00.000,393372
2021-03-24 00:00:00.000,382428
2021-03-25 00:00:00.000,398022
2021-03-26 00:00:00.000,392581
2021-03-27 00:00:00.000,376836
2021-03-28 00:00:00.000,361057
2021-03-29 00:00:00.000,378402
2021-03-30 00:00:00.000,373911
2021-03-31 00:00:00.000,375859
2021-04-01 00:00:00.000,395506
2021-04-02 00:00:00.000,431670
2021-04-03 00:00:00.000,384901
2021-04-04 00:00:00.000,372180
2021-04-05 00:00:00.000,383736
2021-04-06 00:00:00.000,399829
2021-04-07 00:00:00.000,382581
2021-04-08 00:00:00.000,390391
2021-04-09 00:00:00.000,390045
2021-04-10 00:00:00.000,411735
2021-04-11 00:00:00.000,394700
2021-04-12 00:00:00.000,420007
2021-04-13 00:00:00.000,411318
2021-04-14 00:00:00.000,437554
2021-04-15 00:00:00.000,369380
2021-04-16 00:00:00.000,437445
2021-04-17 00:00:00.000,433967
2021-04-18 00:00:00.000,410893
2021-04-19 00:00:00.000,450829
2021-04-20 00:00:00.000,463802
2021-04-21 00:00:00.000,498187
2021-04-22 00:00:00.000,501132
2021-04-23 00:00:00.000,476713
2021-04-24 00:00:00.000,484333
2021-04-25 00:00:00.000,522466
2021-04-26 00:00:00.000,508539
2021-04-27 00:00:00.000,482679
2021-04-28 00:00:00.000,485144
2021-04-29 00:00:00.000,493827
2021-04-30 00:00:00.000,457372
2021-05-01 00:00:00.000,490532
2021-05-02 00:00:00.000,437360
2021-05-03 00:00:00.000,461017
2021-05-04 00:00:00.000,488480
2021-05-05 00:00:00.000,490015
2021-05-06 00:00:00.000,488584
2021-05-07 00:00:00.000,477623
2021-05-08 00:00:00.000,460837
2021-05-09 00:00:00.000,530098
2021-05-10 00:00:00.000,455894
2021-05-11 00:00:00.000,455860
2021-05-12 00:00:00.000,443202
2021-05-13 00:00:00.000,511057
2021-05-14 00:00:00.000,498085
2021-05-15 00:00:00.000,468096
2021-05-16 00:00:00.000,443859
2021-05-17 00:00:00.000,452436
2021-05-18 00:00:00.000,430592
2021-05-19 00:00:00.000,398255
2021-05-20 00:00:00.000,453499
2021-05-21 00:00:00.000,424786
2021-05-22 00:00:00.000,371339
2021-05-23 00:00:00.000,347177
2021-05-24 00:00:00.000,385728
2021-05-25 00:00:00.000,407160
2021-05-26 00:00:00.000,411208
2021-05-27 00:00:00.000,430902
2021-05-28 00:00:00.000,390008
2021-05-29 00:00:00.000,423688
2021-05-30 00:00:00.000,438992
2021-05-31 00:00:00.000,414902
2021-06-01 00:00:00.000,406543
2021-06-02 00:00:00.000,424584
2021-06-03 00:00:00.000,459923
2021-06-04 00:00:00.000,453031
2021-06-05 00:00:00.000,429481
2021-06-06 00:00:00.000,415308
2021-06-07 00:00:00.000,405326
2021-06-08 00:00:00.000,371126
2021-06-09 00:00:00.000,375240
2021-06-10 00:00:00.000,376810
2021-06-11 00:00:00.000,359015
2021-06-12 00:00:00.000,364813
2021-06-13 00:00:00.000,396480
2021-06-14 00:00:00.000,381694
2021-06-15 00:00:00.000,385052
2021-06-16 00:00:00.000,381953
2021-06-17 00:00:00.000,362925
2021-06-18 00:00:00.000,353055
2021-06-19 00:00:00.000,321508
2021-06-20 00:00:00.000,328950
2021-06-21 00:00:00.000,352494
2021-06-22 00:00:00.000,380532
2021-06-23 00:00:00.000,387639
2021-06-24 00:00:00.000,401535
2021-06-25 00:00:00.000,390749
2021-06-26 00:00:00.000,375606
2021-06-27 00:00:00.000,348985
2021-06-28 00:00:00.000,400152
2021-06-29 00:00:00.000,415942
2021-06-30 00:00:00.000,397971
2021-07-01 00:00:00.000,403853
2021-07-02 00:00:00.000,382771
2021-07-03 00:00:00.000,352208
2021-07-04 00:00:00.000,351506
2021-07-05 00:00:00.000,367542
2021-07-06 00:00:00.000,362096
2021-07-07 00:00:00.000,370037
2021-07-08 00:00:00.000,363670
2021-07-09 00:00:00.000,364124
2021-07-10 00:00:00.000,338749
2021-07-11 00:00:00.000,339122
2021-07-12 00:00:00.000,350298
2021-07-13 00:00:00.000,343481
2021-07-14 00:00:00.000,351040
2021-07-15 00:00:00.000,364675
2021-07-16 00:00:00.000,352393
2021-07-17 00:00:00.000,349277
2021-07-18 00:00:00.000,337794
2021-07-19 00:00:00.000,355785
2021-07-20 00:00:00.000,363036
2021-07-21 00:00:00.000,375245
2021-07-22 00:00:00.000,372428
2021-07-23 00:00:00.000,381569
2021-07-24 00:00:00.000,404041
2021-07-25 00:00:00.000,357282
2021-07-26 00:00:00.000,386726
2021-07-27 00:00:00.000,397694
2021-07-28 00:00:00.000,402301
2021-07-29 00:00:00.000,406870
2021-07-30 00:00:00.000,401321
2021-07-31 00:00:00.000,389806
2021-08-01 00:00:00.000,374886
2021-08-02 00:00:00.000,417042
2021-08-03 00:00:00.000,369379
2021-08-04 00:00:00.000,367790
2021-08-05 00:00:00.000,341102
2021-08-06 00:00:00.000,369046
2021-08-07 00:00:00.000,352714
2021-08-08 00:00:00.000,354532
2021-08-09 00:00:00.000,347478
2021-08-10 00:00:00.000,349752
2021-08-11 00:00:00.000,353103
2021-08-12 00:00:00.000,343532
2021-08-13 00:00:00.000,344368
2021-08-14 00:00:00.000,331869
2021-08-15 00:00:00.000,328245
2021-08-16 00:00:00.000,372526
2021-08-17 00:00:00.000,362219
2021-08-18 00:00:00.000,349822
2021-08-19 00:00:00.000,390173
2021-08-20 00:00:00.000,385726
2021-08-21 00:00:00.000,364732
2021-08-22 00:00:00.000,346615
2021-08-23 00:00:00.000,358399
2021-08-24 00:00:00.000,339322
2021-08-25 00:00:00.000,315045
2021-08-26 00:00:00.000,321422
2021-08-27 00:00:00.000,305308
2021-08-28 00:00:00.000,324932
2021-08-29 00:00:00.000,319691
2021-08-30 00:00:00.000,331161
2021-08-31 00:00:00.000,346135
2021-09-01 00:00:00.000,351390
2021-09-02 00:00:00.000,362179
2021-09-03 00:00:00.000,324030
2021-09-04 00:00:00.000,329421
2021-09-05 00:00:00.000,318746
2021-09-06 00:00:00.000,336295
2021-09-07 00:00:00.000,361882
2021-09-08 00:00:00.000,331120
2021-09-09 00:00:00.000,339678
2021-09-10 00:00:00.000,382055
2021-09-11 00:00:00.000,453744
2021-09-12 00:00:00.000,393329
2021-09-13 00:00:00.000,460496
2021-09-14 00:00:00.000,388779
2021-09-15 00:00:00.000,387101
2021-09-16 00:00:00.000,367335
2021-09-17 00:00:00.000,360917
2021-09-18 00:00:00.000,357364
2021-09-19 00:00:00.000,343933
2021-09-20 00:00:00.000,321957
2021-09-21 00:00:00.000,353664
2021-09-22 00:00:00.000,357673
2021-09-23 00:00:00.000,352228
2021-09-24 00:00:00.000,329640
2021-09-25 00:00:00.000,347495
2021-09-26 00:00:00.000,311547
2021-09-27 00:00:00.000,323702
2021-09-28 00:00:00.000,311619
2021-09-29 00:00:00.000,329118
2021-09-30 00:00:00.000,315000
2021-10-01 00:00:00.000,346672
2021-10-02 00:00:00.000,342780
2021-10-03 00:00:00.000,338364
2021-10-04 00:00:00.000,311635
2021-10-05 00:00:00.000,370772
2021-10-06 00:00:00.000,385775
2021-10-07 00:00:00.000,429605
2021-10-08 00:00:00.000,409851
2021-10-09 00:00:00.000,382700
2021-10-10 00:00:00.000,359582
2021-10-11 00:00:00.000,365687
2021-10-12 00:00:00.000,363004
2021-10-13 00:00:00.000,346687
2021-10-14 00:00:00.000,366400
2021-10-15 00:00:00.000,361023
2021-10-16 00:00:00.000,377682
2021-10-17 00:00:00.000,368586
2021-10-18 00:00:00.000,372174
2021-10-19 00:00:00.000,397281
2021-10-20 00:00:00.000,415085
2021-10-21 00:00:00.000,409648
2021-10-22 00:00:00.000,406953
2021-10-23 00:00:00.000,429175
2021-10-24 00:00:00.000,412558
2021-10-25 00:00:00.000,399448
2021-10-26 00:00:00.000,406656
2021-10-27 00:00:00.000,402825
2021-10-28 00:00:00.000,475974
2021-10-29 00:00:00.000,461823
2021-10-30 00:00:00.000,418100
2021-10-31 00:00:00.000,400183
2021-11-01 00:00:00.000,418060
2021-11-02 00:00:00.000,443858
2021-11-03 00:00:00.000,455271
2021-11-04 00:00:00.000,437641
2021-11-05 00:00:00.000,422316
2021-11-06 00:00:00.000,406036
2021-11-07 00:00:00.000,416789
2021-11-08 00:00:00.000,431588
2021-11-09 00:00:00.000,410806
2021-11-10 00:00:00.000,460446
2021-11-11 00:00:00.000,446787
2021-11-12 00:00:00.000,448149
2021-11-13 00:00:00.000,442964
2021-11-14 00:00:00.000,443118
2021-11-15 00:00:00.000,399015
2021-11-16 00:00:00.000,405270
2021-11-17 00:00:00.000,491165
2021-11-18 00:00:00.000,395034
2021-11-19 00:00:00.000,412795
2021-11-20 00:00:00.000,355894
2021-11-21 00:00:00.000,421875
2021-11-22 00:00:00.000,357336
2021-11-23 00:00:00.000,380864
2021-11-24 00:00:00.000,401865
2021-11-25 00:00:00.000,391661
2021-11-26 00:00:00.000,398532
2021-11-27 00:00:00.000,356190
2021-11-28 00:00:00.000,343088
2021-11-29 00:00:00.000,391900
2021-11-30 00:00:00.000,407554
2021-12-01 00:00:00.000,374768
2021-12-02 00:00:00.000,400650
2021-12-03 00:00:00.000,370340
2021-12-04 00:00:00.000,353562
2021-12-05 00:00:00.000,630682
2021-12-06 00:00:00.000,391657
2021-12-07 00:00:00.000,389854
2021-12-08 00:00:00.000,438818
2021-12-09 00:00:00.000,401886
2021-12-10 00:00:00.000,403851
2021-12-11 00:00:00.000,380588
2021-12-12 00:00:00.000,386091
2021-12-13 00:00:00.000,401818
2021-12-14 00:00:00.000,391575
2021-12-15 00:00:00.000,396976
2021-12-16 00:00:00.000,401779
2021-12-17 00:00:00.000,397867
2021-12-18 00:00:00.000,367878
2021-12-19 00:00:00.000,368888
